target,checkpoint,unit_count,pool_size,episodes,success_count,success_rate_percent,episode_return_mean,episode_return_std,progress_reward_mean,progress_reward_std,guidance_reward_mean,guidance_reward_std,episode_length_mean,episode_length_std
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-24_00-27-58/models/model_100000768_steps_final.pt,3,50,512,496,96.875,16.041419023611574,2.281082197932159,16.044059312946047,2.280846393503936,-0.0026408267562758603,0.0008910052264936349,264.716796875,89.41904438717174
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-24_00-28-06/models/model_100000768_steps_final.pt,3,50,512,495,96.6796875,15.895183614971973,2.1306168523161118,15.897921953146579,2.1303531741320487,-0.00273887362885894,0.000862701174390304,275.0546875,86.63562422166383
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-28_20-11-25/models/model_100000768_steps_final.pt,3,50,512,486,94.921875,15.660179869705262,2.806408193666104,15.663029174844269,2.8060356767741217,-0.002849830657238872,0.000903692809522389,285.5546875,90.42299111275486
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-28_20-14-08/models/model_100000768_steps_final.pt,3,50,512,504,98.4375,16.13233312210658,1.6032517716496217,16.134948327380698,1.6032080341915236,-0.0026157486319222656,0.0008275729367466803,262.326171875,82.93128896883829
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-29_09-30-31/models/model_100000768_steps_final.pt,3,50,512,496,96.875,15.90976261183993,2.206843692822361,15.912514518684475,2.206630251613195,-0.0027524478471918634,0.0009130010983142121,275.75390625,91.34257923671858
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-29_16-58-47/models/best/2026-07-29_16-58-50/model_best.pt,3,50,512,472,92.1875,15.201779415068533,3.241237140587259,15.205078995990334,3.2408611641711103,-0.0033000845523187827,0.000975668868443089,332.376953125,98.18990934391655
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-01-13/models/model_100000768_steps_final.pt,4,50,512,497,97.0703125,15.827295298537251,2.0156258829036218,15.830374434008263,2.0154943962836547,-0.0030796385940767834,0.0008474735570120041,310.9609375,85.49231529278578
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-20-32/models/model_100000768_steps_final.pt,4,50,512,496,96.875,15.960838485624489,2.1045923262113044,15.963665103015956,2.104401609607108,-0.0028271434832678466,0.0008588238682962645,284.029296875,86.33436273331793
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-23_10-57-34/models/model_100000768_steps_final.pt,4,50,512,500,97.65625,16.059610326028295,1.7230091876159281,16.0622997249302,1.7228979319047448,-0.0026899120414221045,0.0008547484720545937,271.080078125,85.9809857795251
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-23_11-23-43/models/model_100000768_steps_final.pt,4,50,512,499,97.4609375,15.862034612680848,1.8798776344849333,15.86471167759737,1.8797068892242805,-0.0026775878229834404,0.000817510725699473,270.427734375,82.68130322315587
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-24_00-27-58/models/model_100000768_steps_final.pt,4,50,512,505,98.6328125,16.24498365782508,1.4951393658778673,16.247644135175506,1.4951526940029876,-0.002661015557777091,0.0008328880171319926,267.359375,83.84055126911663
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-24_00-28-06/models/model_100000768_steps_final.pt,4,50,512,508,99.21875,16.14288449325126,1.2412951609098675,16.14547178495559,1.2413836395892146,-0.002587831965875864,0.0006903083532125959,260.2734375,69.35821473108714
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-28_20-11-25/models/model_100000768_steps_final.pt,4,50,512,500,97.65625,15.996673840832273,1.8856562253975755,15.999525683262618,1.88552137162741,-0.002852372974817996,0.0008130506843533963,286.361328125,81.69288135364724
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-28_20-14-08/models/model_100000768_steps_final.pt,4,50,512,508,99.21875,16.13919842049608,1.3119757588648708,16.141762370825745,1.3121074577502794,-0.0025644872399031016,0.0007468247822283836,258.013671875,74.60543221646017
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-29_09-30-31/models/model_100000768_steps_final.pt,4,50,512,502,98.046875,16.021567528747763,1.6959930260584615,16.024303792248247,1.6959212592739017,-0.0027367968058626957,0.0008489814994370551,274.58203125,85.16806173457292
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-29_16-58-47/models/best/2026-07-29_16-58-50/model_best.pt,4,50,512,479,93.5546875,15.348265743537034,2.687132283303133,15.351576323620975,2.6868457692720837,-0.0033110643694804764,0.0009444820311795959,334.193359375,95.14990082904501
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-01-13/models/model_100000768_steps_final.pt,5,50,512,492,96.09375,15.674271759727802,2.0972492093740285,15.677507845044602,2.0970524855981423,-0.0032365741406308324,0.000790099711335805,327.7109375,80.09410015956914
